"","ID","Gender","Confederate","Conf_session","BPQ","BCQ","Conf_BPQ","Conf_BCQ","video_code","M_similarity","M_entropy","Time","Role"
"327","120","male","A","12",48,15,38,8,"sub-120-Cl_8",0.747911176089757,0.0561938171311797,"8","Following"
"328","120","male","A","12",48,15,38,8,"sub-120-Cl_9",0.866695494834136,0.0439117798497147,"9","Following"
"329","120","male","A","12",48,15,38,8,"sub-120-Cl_10",0.798680779398194,0.0688674406259195,"10","Following"
"330","120","male","A","12",48,15,38,8,"sub-120-Pl_1",0.874712560180017,0.0629098876251304,"1","Leading"
"331","120","male","A","12",48,15,38,8,"sub-120-Pl_2",0.743193210199554,0.0321239814925939,"2","Leading"
"332","120","male","A","12",48,15,38,8,"sub-120-Pl_3",0.723404224603592,0.104689692649154,"3","Leading"
"333","120","male","A","12",48,15,38,8,"sub-120-Pl_4",0.852439535293132,0.0327435092056036,"4","Leading"
"334","120","male","A","12",48,15,38,8,"sub-120-Pl_5",0.84361439111957,0.0496161764152507,"5","Leading"
"335","120","male","A","12",48,15,38,8,"sub-120-Pl_6",0.674417844777755,0.0364127944672176,"6","Leading"
"336","120","male","A","12",48,15,38,8,"sub-120-Pl_7",0.702766298831401,0.0377788631526878,"7","Leading"
"337","120","male","A","12",48,15,38,8,"sub-120-Pl_8",0.835212377540886,0.0201312245354982,"8","Leading"
"338","120","male","A","12",48,15,38,8,"sub-120-Pl_9",0.862591867508106,0.0564711747442858,"9","Leading"
"339","120","male","A","12",48,15,38,8,"sub-120-Pl_10",0.707907565197784,0.0369893316753446,"10","Leading"
"340","119","male","B","8",100,14,94,8,"sub-119-Cl_1",0.856216988673138,0.0629469634085267,"1","Following"
"341","119","male","B","8",100,14,94,8,"sub-119-Cl_2",0.915976546519428,0.151571423548254,"2","Following"
"342","119","male","B","8",100,14,94,8,"sub-119-Cl_3",0.867177958795081,0.125611229633219,"3","Following"
"343","119","male","B","8",100,14,94,8,"sub-119-Cl_4",0.792219779803311,0.0911499264328594,"4","Following"
"344","119","male","B","8",100,14,94,8,"sub-119-Cl_5",0.928419013783973,0.0934461038354991,"5","Following"
"345","119","male","B","8",100,14,94,8,"sub-119-Cl_6",0.808562011280006,0.0730583584806912,"6","Following"
"346","119","male","B","8",100,14,94,8,"sub-119-Cl_7",0.847968678087375,0.0942371722116391,"7","Following"
"347","119","male","B","8",100,14,94,8,"sub-119-Cl_8",0.752731799812999,0.0913041240030011,"8","Following"
"348","119","male","B","8",100,14,94,8,"sub-119-Cl_9",0.818320359861584,0.0886011134909278,"9","Following"
"349","119","male","B","8",100,14,94,8,"sub-119-Cl_10",0.814043210621184,0.0891206999701147,"10","Following"
"350","119","male","B","8",100,14,94,8,"sub-119-Pl_1",0.834199375238212,0.0994401161641483,"1","Leading"
"351","119","male","B","8",100,14,94,8,"sub-119-Pl_2",0.86758843949334,0.0557924186531802,"2","Leading"
"352","119","male","B","8",100,14,94,8,"sub-119-Pl_3",0.875348796027872,0.0472321661112105,"3","Leading"
"353","119","male","B","8",100,14,94,8,"sub-119-Pl_4",0.884123598361862,0.0470398175408649,"4","Leading"
"354","119","male","B","8",100,14,94,8,"sub-119-Pl_5",0.828273944630531,0.0423640383108342,"5","Leading"
"355","119","male","B","8",100,14,94,8,"sub-119-Pl_6",0.78066349457021,0.0451761978301696,"6","Leading"
"356","119","male","B","8",100,14,94,8,"sub-119-Pl_7",0.653245292451373,0.0672635923122005,"7","Leading"
"357","119","male","B","8",100,14,94,8,"sub-119-Pl_8",0.769855998333402,0.0358203922884031,"8","Leading"
"358","119","male","B","8",100,14,94,8,"sub-119-Pl_9",0.782863544335855,0.0785137906329299,"9","Leading"
"359","119","male","B","8",100,14,94,8,"sub-119-Pl_10",0.78986704024336,0.0598950126851823,"10","Leading"
"360","110","female","B","3",60,8,94,8,"sub-110-Cl_1",0.755756794235362,0.0540693951686579,"1","Following"
"361","110","female","B","3",60,8,94,8,"sub-110-Cl_2",0.720172932865556,0.0511996075645523,"2","Following"
"362","110","female","B","3",60,8,94,8,"sub-110-Cl_3",0.636777612268655,0.0685134235886837,"3","Following"
"363","110","female","B","3",60,8,94,8,"sub-110-Cl_4",0.752617629642293,0.0626974859939208,"4","Following"
"364","110","female","B","3",60,8,94,8,"sub-110-Cl_5",0.652753642296367,0.0707777344341055,"5","Following"
"365","110","female","B","3",60,8,94,8,"sub-110-Cl_6",0.832193219650433,0.049428553568487,"6","Following"
"366","110","female","B","3",60,8,94,8,"sub-110-Cl_7",0.813252669304941,0.0376784715499961,"7","Following"
"367","110","female","B","3",60,8,94,8,"sub-110-Cl_8",0.792296691004806,0.0328347115216892,"8","Following"
"368","110","female","B","3",60,8,94,8,"sub-110-Cl_9",0.714546262346375,0.041401725081468,"9","Following"
"369","110","female","B","3",60,8,94,8,"sub-110-Cl_10",0.680310701447267,0.0668297935307686,"10","Following"
"370","110","female","B","3",60,8,94,8,"sub-110-Pl_1",0.852382758732416,0.0708718364281996,"1","Leading"
"371","110","female","B","3",60,8,94,8,"sub-110-Pl_2",0.841333475910158,0.0676779705336538,"2","Leading"
"372","110","female","B","3",60,8,94,8,"sub-110-Pl_3",0.749128138949256,0.0973662342524651,"3","Leading"
"373","110","female","B","3",60,8,94,8,"sub-110-Pl_4",0.857631232054773,0.0703206408071853,"4","Leading"
"374","110","female","B","3",60,8,94,8,"sub-110-Pl_5",0.875873369815296,0.0643036747193277,"5","Leading"
"375","110","female","B","3",60,8,94,8,"sub-110-Pl_6",0.762501607228047,0.103668682486457,"6","Leading"
"376","110","female","B","3",60,8,94,8,"sub-110-Pl_7",0.853335434193099,0.0447832204418601,"7","Leading"
"377","110","female","B","3",60,8,94,8,"sub-110-Pl_8",0.882495525634441,0.0842359907539135,"8","Leading"
"378","110","female","B","3",60,8,94,8,"sub-110-Pl_9",0.747867421611131,0.11690116125128,"9","Leading"
"379","110","female","B","3",60,8,94,8,"sub-110-Pl_10",0.891135898662071,0.059530523738576,"10","Leading"
"380","117","female","A","11",73,9,38,8,"sub-117-Cl_1",0.798277124818085,0.128680237197746,"1","Following"
"381","117","female","A","11",73,9,38,8,"sub-117-Cl_2",0.798226048667536,0.134258976086063,"2","Following"
"382","117","female","A","11",73,9,38,8,"sub-117-Cl_3",0.620329269687943,0.16516897924044,"3","Following"
"383","117","female","A","11",73,9,38,8,"sub-117-Cl_4",0.816155176163475,0.146014564383446,"4","Following"
"384","117","female","A","11",73,9,38,8,"sub-117-Cl_5",0.855645511620646,0.226738505847847,"5","Following"
"385","117","female","A","11",73,9,38,8,"sub-117-Cl_6",0.770760330669241,0.0911299897509584,"6","Following"
"386","117","female","A","11",73,9,38,8,"sub-117-Cl_7",0.887231750303232,0.159383208428302,"7","Following"
"387","117","female","A","11",73,9,38,8,"sub-117-Cl_8",0.722720378084027,0.192917914049341,"8","Following"
"388","117","female","A","11",73,9,38,8,"sub-117-Cl_9",0.605698174066106,0.0570466465187359,"9","Following"
"389","117","female","A","11",73,9,38,8,"sub-117-Cl_10",0.778688647062336,0.154526721868389,"10","Following"
"390","117","female","A","11",73,9,38,8,"sub-117-Pl_1",0.82972467590385,0.0718695277935403,"1","Leading"
"391","117","female","A","11",73,9,38,8,"sub-117-Pl_2",0.823958050728988,0.0410196174170082,"2","Leading"
"392","117","female","A","11",73,9,38,8,"sub-117-Pl_3",0.834330953694289,0.0359649166439175,"3","Leading"
"393","117","female","A","11",73,9,38,8,"sub-117-Pl_4",0.834765737003192,0.0945359017400993,"4","Leading"
"394","117","female","A","11",73,9,38,8,"sub-117-Pl_5",0.834083228972122,0.0381905053257117,"5","Leading"
"395","117","female","A","11",73,9,38,8,"sub-117-Pl_6",0.874852793099256,0.0379890601701207,"6","Leading"
"396","117","female","A","11",73,9,38,8,"sub-117-Pl_7",0.887636710175686,0.054662786332251,"7","Leading"
"397","117","female","A","11",73,9,38,8,"sub-117-Pl_8",0.913380816336573,0.154951320772916,"8","Leading"
"398","117","female","A","11",73,9,38,8,"sub-117-Pl_9",0.822541918801746,0.0513268428328127,"9","Leading"
"399","117","female","A","11",73,9,38,8,"sub-117-Pl_10",0.794688304487086,0.0568707754304248,"10","Leading"
"400","113","female","A","10",62,8,38,8,"sub-113-Cl_1",0.856367464718396,0.0868285956419991,"1","Following"
"401","113","female","A","10",62,8,38,8,"sub-113-Cl_2",0.787682354792161,0.0796977790381203,"2","Following"
"402","113","female","A","10",62,8,38,8,"sub-113-Cl_3",0.790991241357544,0.0778255655246796,"3","Following"
"403","113","female","A","10",62,8,38,8,"sub-113-Cl_4",0.725707058129138,0.0654740718264453,"4","Following"
"404","113","female","A","10",62,8,38,8,"sub-113-Cl_5",0.782600964521634,0.0560209710196381,"5","Following"
"405","113","female","A","10",62,8,38,8,"sub-113-Cl_6",0.812248538819234,0.0664741600069124,"6","Following"
"406","113","female","A","10",62,8,38,8,"sub-113-Cl_7",0.745381100515551,0.0993084399066253,"7","Following"
"407","113","female","A","10",62,8,38,8,"sub-113-Cl_8",0.649315076654976,0.186561821579158,"8","Following"
"408","113","female","A","10",62,8,38,8,"sub-113-Cl_9",0.779548658901258,0.0945599330635524,"9","Following"
"409","113","female","A","10",62,8,38,8,"sub-113-Cl_10",0.643137334217541,0.11888316427435,"10","Following"
"410","113","female","A","10",62,8,38,8,"sub-113-Pl_1",0.702047757503366,0.201254100329819,"1","Leading"
"411","113","female","A","10",62,8,38,8,"sub-113-Pl_2",0.730656028233626,0.196361623880362,"2","Leading"
"412","113","female","A","10",62,8,38,8,"sub-113-Pl_3",0.710208170428858,0.172302900436009,"3","Leading"
"413","113","female","A","10",62,8,38,8,"sub-113-Pl_4",0.797514041424728,0.159337373376743,"4","Leading"
"414","113","female","A","10",62,8,38,8,"sub-113-Pl_5",0.667259581858825,0.200301847506972,"5","Leading"
"415","113","female","A","10",62,8,38,8,"sub-113-Pl_6",0.831902823635162,0.163642795678772,"6","Leading"
"416","113","female","A","10",62,8,38,8,"sub-113-Pl_7",0.828371561000851,0.143715379494629,"7","Leading"
"417","113","female","A","10",62,8,38,8,"sub-113-Pl_8",0.701860559525396,0.14191254941358,"8","Leading"
"418","113","female","A","10",62,8,38,8,"sub-113-Pl_9",0.69229230751084,0.143468995231303,"9","Leading"
"419","113","female","A","10",62,8,38,8,"sub-113-Pl_10",0.82674968312933,0.130774639109028,"10","Leading"
"420","105","female","A","5",69,8,38,8,"sub-105-Cl_1",0.704188904265711,0.0715982490817086,"1","Following"
"421","105","female","A","5",69,8,38,8,"sub-105-Cl_2",0.780510168063218,0.0296838827247463,"2","Following"
"422","105","female","A","5",69,8,38,8,"sub-105-Cl_3",0.64062349800562,0.11850653623594,"3","Following"
"423","105","female","A","5",69,8,38,8,"sub-105-Cl_4",0.863619641987801,0.0313384221646873,"4","Following"
"424","105","female","A","5",69,8,38,8,"sub-105-Cl_5",0.737775700101246,0.0528844603660385,"5","Following"
"425","105","female","A","5",69,8,38,8,"sub-105-Cl_6",0.652352992509486,0.149457468929851,"6","Following"
"426","105","female","A","5",69,8,38,8,"sub-105-Cl_7",0.91458340096255,0.0589003303940475,"7","Following"
"427","105","female","A","5",69,8,38,8,"sub-105-Cl_8",0.892196702289995,0.0324044318417062,"8","Following"
"428","105","female","A","5",69,8,38,8,"sub-105-Cl_9",0.892816409631312,0.0630691433672375,"9","Following"
"429","105","female","A","5",69,8,38,8,"sub-105-Cl_10",0.742900671721356,0.0779328482932781,"10","Following"
"430","105","female","A","5",69,8,38,8,"sub-105-Pl_1",0.898807628347795,0.0310545581590089,"1","Leading"
"431","105","female","A","5",69,8,38,8,"sub-105-Pl_2",0.936714432806035,0.0306695193807711,"2","Leading"
"432","105","female","A","5",69,8,38,8,"sub-105-Pl_3",0.790881406859136,0.0568603670394768,"3","Leading"
"433","105","female","A","5",69,8,38,8,"sub-105-Pl_4",0.875824610762374,0.0316550028792681,"4","Leading"
"434","105","female","A","5",69,8,38,8,"sub-105-Pl_5",0.925510405024038,0.0318067460752266,"5","Leading"
"435","105","female","A","5",69,8,38,8,"sub-105-Pl_6",0.865852089775469,0.0455985096461955,"6","Leading"
"436","105","female","A","5",69,8,38,8,"sub-105-Pl_7",0.847574526828055,0.0412157704930636,"7","Leading"
"437","105","female","A","5",69,8,38,8,"sub-105-Pl_8",0.826310925765987,0.0564353684205893,"8","Leading"
"438","105","female","A","5",69,8,38,8,"sub-105-Pl_9",0.848371845249272,0.0386841437634534,"9","Leading"
"439","105","female","A","5",69,8,38,8,"sub-105-Pl_10",0.809094818689005,0.0446417505715865,"10","Leading"
"440","129","male","A","15",59,4,38,8,"sub-129-Cl_1",0.755837710112178,0.0405517295200556,"1","Following"
"441","129","male","A","15",59,4,38,8,"sub-129-Cl_2",0.852919643979721,0.021101081283176,"2","Following"
"442","129","male","A","15",59,4,38,8,"sub-129-Cl_3",0.534174981753605,0.0477218529750509,"3","Following"
"443","129","male","A","15",59,4,38,8,"sub-129-Cl_4",0.875421883446165,0.0699554859374054,"4","Following"
"444","129","male","A","15",59,4,38,8,"sub-129-Cl_5",0.69610822302482,0.0746609545033772,"5","Following"
"445","129","male","A","15",59,4,38,8,"sub-129-Cl_6",0.688796686444387,0.0497732668668648,"6","Following"
"446","129","male","A","15",59,4,38,8,"sub-129-Cl_7",0.835283688685334,0.0422252527556181,"7","Following"
"447","129","male","A","15",59,4,38,8,"sub-129-Cl_8",0.590406130603572,0.0712310031510573,"8","Following"
"448","129","male","A","15",59,4,38,8,"sub-129-Cl_9",0.673034716490631,0.0856772265397013,"9","Following"
"449","129","male","A","15",59,4,38,8,"sub-129-Cl_10",0.776004879213924,0.0433041611144354,"10","Following"
"450","129","male","A","15",59,4,38,8,"sub-129-Pl_1",0.867969184283197,0.0570121243584389,"1","Leading"
"451","129","male","A","15",59,4,38,8,"sub-129-Pl_2",0.697397941809352,0.0400725428217196,"2","Leading"
"452","129","male","A","15",59,4,38,8,"sub-129-Pl_3",0.816119982981871,0.029705570567271,"3","Leading"
"453","129","male","A","15",59,4,38,8,"sub-129-Pl_4",0.634244783011486,0.0332141469751265,"4","Leading"
"454","129","male","A","15",59,4,38,8,"sub-129-Pl_5",0.834895462579775,0.0535277117780383,"5","Leading"
"455","129","male","A","15",59,4,38,8,"sub-129-Pl_6",0.754710619687441,0.0145356891791039,"6","Leading"
"456","129","male","A","15",59,4,38,8,"sub-129-Pl_7",0.668235748138282,0.0279797722409655,"7","Leading"
"457","129","male","A","15",59,4,38,8,"sub-129-Pl_8",0.717354208115495,0.0478978761600418,"8","Leading"
"458","129","male","A","15",59,4,38,8,"sub-129-Pl_9",0.760079204404118,0.0267839665156659,"9","Leading"
"459","129","male","A","15",59,4,38,8,"sub-129-Pl_10",0.836928624816962,0.0419788830456391,"10","Leading"
"460","104","male","A","4",49,9,38,8,"sub-104-Cl_1",0.698435355644445,0.0602073602190559,"1","Following"
"461","104","male","A","4",49,9,38,8,"sub-104-Cl_2",0.822969446795288,0.0387045773940039,"2","Following"
"462","104","male","A","4",49,9,38,8,"sub-104-Cl_3",0.695712411559278,0.0430763727775207,"3","Following"
"463","104","male","A","4",49,9,38,8,"sub-104-Cl_4",0.67889910456624,0.0888614165298678,"4","Following"
"464","104","male","A","4",49,9,38,8,"sub-104-Cl_5",0.80016322096779,0.0300568942859228,"5","Following"
"465","104","male","A","4",49,9,38,8,"sub-104-Cl_6",0.678782837380973,0.0762978970574232,"6","Following"
"466","104","male","A","4",49,9,38,8,"sub-104-Cl_7",0.738350297859066,0.126541576690085,"7","Following"
"467","104","male","A","4",49,9,38,8,"sub-104-Cl_8",0.855291275692459,0.0526353028554261,"8","Following"
"468","104","male","A","4",49,9,38,8,"sub-104-Cl_9",0.782987272023797,0.044929987162917,"9","Following"
"469","104","male","A","4",49,9,38,8,"sub-104-Cl_10",0.754356560990584,0.0425576474424174,"10","Following"
"470","104","male","A","4",49,9,38,8,"sub-104-Pl_1",0.761634079108963,0.0569844272461017,"1","Leading"
"471","104","male","A","4",49,9,38,8,"sub-104-Pl_2",0.85106252294592,0.0534678395501542,"2","Leading"
"472","104","male","A","4",49,9,38,8,"sub-104-Pl_3",0.782124619140738,0.0491497166352034,"3","Leading"
"473","104","male","A","4",49,9,38,8,"sub-104-Pl_4",0.964184774707037,0.0328605040564076,"4","Leading"
"474","104","male","A","4",49,9,38,8,"sub-104-Pl_5",0.681935824247855,0.0511662672333121,"5","Leading"
"475","104","male","A","4",49,9,38,8,"sub-104-Pl_6",0.835237433976713,0.0532799909184637,"6","Leading"
"476","104","male","A","4",49,9,38,8,"sub-104-Pl_7",0.922110353662759,0.0354008542864259,"7","Leading"
"477","104","male","A","4",49,9,38,8,"sub-104-Pl_8",0.82558027540829,0.0757145617357139,"8","Leading"
"478","104","male","A","4",49,9,38,8,"sub-104-Pl_9",0.666805504296962,0.0691006163056516,"9","Leading"
"479","104","male","A","4",49,9,38,8,"sub-104-Pl_10",0.645514522676176,0.0508471187844884,"10","Leading"
"480","112","male","A","9",59,9,38,8,"sub-112-Cl_1",0.639734131205523,0.0539409312081867,"1","Following"
"481","112","male","A","9",59,9,38,8,"sub-112-Cl_2",0.767621848578038,0.0825796846560605,"2","Following"
"482","112","male","A","9",59,9,38,8,"sub-112-Cl_3",0.787845566743497,0.0596723731907939,"3","Following"
"483","112","male","A","9",59,9,38,8,"sub-112-Cl_4",0.837120540307715,0.0778700799375046,"4","Following"
"484","112","male","A","9",59,9,38,8,"sub-112-Cl_5",0.852141350437315,0.072810122028101,"5","Following"
"485","112","male","A","9",59,9,38,8,"sub-112-Cl_6",0.875631521853155,0.0636794602976277,"6","Following"
"486","112","male","A","9",59,9,38,8,"sub-112-Cl_7",0.887839536966017,0.0358954760348894,"7","Following"
"487","112","male","A","9",59,9,38,8,"sub-112-Cl_8",0.835506595091447,0.063682757341974,"8","Following"
"488","112","male","A","9",59,9,38,8,"sub-112-Cl_9",0.883896865349893,0.0541897155370538,"9","Following"
"489","112","male","A","9",59,9,38,8,"sub-112-Cl_10",0.87480467737808,0.0590538330103751,"10","Following"
"490","112","male","A","9",59,9,38,8,"sub-112-Pl_1",0.883372903148128,0.0884895054063788,"1","Leading"
"491","112","male","A","9",59,9,38,8,"sub-112-Pl_2",0.60658145508022,0.0728221781859146,"2","Leading"
"492","112","male","A","9",59,9,38,8,"sub-112-Pl_3",0.777971424436875,0.0868728026110254,"3","Leading"
"493","112","male","A","9",59,9,38,8,"sub-112-Pl_4",0.872800888794171,0.0631013821092561,"4","Leading"
"494","112","male","A","9",59,9,38,8,"sub-112-Pl_5",0.813438969903223,0.0839546104027329,"5","Leading"
"495","112","male","A","9",59,9,38,8,"sub-112-Pl_6",0.874133864442986,0.0503481618381186,"6","Leading"
"496","112","male","A","9",59,9,38,8,"sub-112-Pl_7",0.825680551252126,0.0529869136400159,"7","Leading"
"497","112","male","A","9",59,9,38,8,"sub-112-Pl_8",0.737135270654669,0.0833570319505052,"8","Leading"
"498","112","male","A","9",59,9,38,8,"sub-112-Pl_9",0.819159884066949,0.0497464484726029,"9","Leading"
"499","112","male","A","9",59,9,38,8,"sub-112-Pl_10",0.835949499287848,0.0459533240954225,"10","Leading"
"500","123","male","B","11",54,7,94,8,"sub-123-Cl_1",0.65480090974188,0.058775425796647,"1","Following"
"501","123","male","B","11",54,7,94,8,"sub-123-Cl_2",0.924708074393911,0.151744719381106,"2","Following"
"502","123","male","B","11",54,7,94,8,"sub-123-Cl_3",0.721223262829175,0.175824732281872,"3","Following"
"503","123","male","B","11",54,7,94,8,"sub-123-Cl_4",0.92015149982201,0.184411323049804,"4","Following"
"504","123","male","B","11",54,7,94,8,"sub-123-Cl_5",0.634804842118572,0.171565059198868,"5","Following"
"505","123","male","B","11",54,7,94,8,"sub-123-Cl_6",0.819818542963257,0.0548643855273578,"6","Following"
"506","123","male","B","11",54,7,94,8,"sub-123-Cl_7",0.735877417285317,0.0374899338513806,"7","Following"
"507","123","male","B","11",54,7,94,8,"sub-123-Cl_8",0.739343454884134,0.0364158830767529,"8","Following"
"508","123","male","B","11",54,7,94,8,"sub-123-Cl_9",0.712067439185622,0.0372871421502144,"9","Following"
"509","123","male","B","11",54,7,94,8,"sub-123-Cl_10",0.782224584866665,0.0506784103410013,"10","Following"
"510","123","male","B","11",54,7,94,8,"sub-123-Pl_1",0.808406252254902,0.038766835123078,"1","Leading"
"511","123","male","B","11",54,7,94,8,"sub-123-Pl_2",0.802655033084581,0.0687876069840022,"2","Leading"
"512","123","male","B","11",54,7,94,8,"sub-123-Pl_3",0.757444576974873,0.061865816276008,"3","Leading"
"513","123","male","B","11",54,7,94,8,"sub-123-Pl_4",0.868390135678349,0.0302818090545645,"4","Leading"
"514","123","male","B","11",54,7,94,8,"sub-123-Pl_5",0.888618387820095,0.0516209952947103,"5","Leading"
"515","123","male","B","11",54,7,94,8,"sub-123-Pl_6",0.944136049354267,0.0706433916465438,"6","Leading"
"516","123","male","B","11",54,7,94,8,"sub-123-Pl_7",0.900085075036271,0.0574418265757934,"7","Leading"
"517","123","male","B","11",54,7,94,8,"sub-123-Pl_8",0.901534782135152,0.0325336635332476,"8","Leading"
"518","123","male","B","11",54,7,94,8,"sub-123-Pl_9",0.933351302713265,0.0281945027350311,"9","Leading"
"519","123","male","B","11",54,7,94,8,"sub-123-Pl_10",0.921371027303997,0.0285406118154268,"10","Leading"
"520","127","female","B","14",70,11,94,8,"sub-127-Cl_1",0.724722632912941,0.0312846471931893,"1","Following"
"521","127","female","B","14",70,11,94,8,"sub-127-Cl_2",0.735569625790807,0.0795477367238514,"2","Following"
"522","127","female","B","14",70,11,94,8,"sub-127-Cl_3",0.877252735612671,0.0659292848000834,"3","Following"
"523","127","female","B","14",70,11,94,8,"sub-127-Cl_4",0.922999863017441,0.0792142147752923,"4","Following"
"524","127","female","B","14",70,11,94,8,"sub-127-Cl_5",0.872496504235413,0.073530925103598,"5","Following"
"525","127","female","B","14",70,11,94,8,"sub-127-Cl_6",0.934856441056596,0.0683836576050566,"6","Following"
"526","127","female","B","14",70,11,94,8,"sub-127-Cl_7",0.955366527458014,0.0761354839225424,"7","Following"
"527","127","female","B","14",70,11,94,8,"sub-127-Cl_8",0.954551759079595,0.0685946408028961,"8","Following"
"528","127","female","B","14",70,11,94,8,"sub-127-Cl_9",0.838340383367149,0.0723110973845437,"9","Following"
"529","127","female","B","14",70,11,94,8,"sub-127-Cl_10",0.942796546415957,0.0820036800348458,"10","Following"
"530","127","female","B","14",70,11,94,8,"sub-127-Pl_1",0.885695545198275,0.0639646928422256,"1","Leading"
"531","127","female","B","14",70,11,94,8,"sub-127-Pl_2",0.84882824096862,0.0907757555996897,"2","Leading"
"532","127","female","B","14",70,11,94,8,"sub-127-Pl_3",0.903629801235181,0.067710039393945,"3","Leading"
"533","127","female","B","14",70,11,94,8,"sub-127-Pl_4",0.875125459593747,0.0343237033420662,"4","Leading"
"534","127","female","B","14",70,11,94,8,"sub-127-Pl_5",0.898310779908296,0.0743231569252545,"5","Leading"
"535","127","female","B","14",70,11,94,8,"sub-127-Pl_6",0.896827622130092,0.0930421575309333,"6","Leading"
"536","127","female","B","14",70,11,94,8,"sub-127-Pl_7",0.87777966570385,0.0359223393931922,"7","Leading"
"537","127","female","B","14",70,11,94,8,"sub-127-Pl_8",0.902168748872116,0.0759429083925524,"8","Leading"
"538","127","female","B","14",70,11,94,8,"sub-127-Pl_9",0.894191361250862,0.0354731608995068,"9","Leading"
"539","127","female","B","14",70,11,94,8,"sub-127-Pl_10",0.91110380527779,0.0431613647798264,"10","Leading"
"540","122","male","B","10",73,10,94,8,"sub-122-Cl_1",0.867898003599414,0.0501319458401344,"1","Following"
"541","122","male","B","10",73,10,94,8,"sub-122-Cl_2",0.805912052009525,0.0476435537852616,"2","Following"
"542","122","male","B","10",73,10,94,8,"sub-122-Cl_3",0.866475379599301,0.0808878555692691,"3","Following"
"543","122","male","B","10",73,10,94,8,"sub-122-Cl_4",0.747136822680739,0.0616812613437939,"4","Following"
"544","122","male","B","10",73,10,94,8,"sub-122-Cl_5",0.730945605342658,0.0571485186122443,"5","Following"
"545","122","male","B","10",73,10,94,8,"sub-122-Cl_6",0.749256374768005,0.0726904801436265,"6","Following"
"546","122","male","B","10",73,10,94,8,"sub-122-Cl_7",0.853074684250858,0.0937502685004065,"7","Following"
"547","122","male","B","10",73,10,94,8,"sub-122-Cl_8",0.758983979221095,0.104672789982525,"8","Following"
"548","122","male","B","10",73,10,94,8,"sub-122-Cl_9",0.89476880892204,0.0881596459482334,"9","Following"
"549","122","male","B","10",73,10,94,8,"sub-122-Cl_10",0.810824799807893,0.108446659715117,"10","Following"
"550","122","male","B","10",73,10,94,8,"sub-122-Pl_1",0.91799501027536,0.105442993885873,"1","Leading"
"551","122","male","B","10",73,10,94,8,"sub-122-Pl_2",0.891162276099486,0.049610782529242,"2","Leading"
"552","122","male","B","10",73,10,94,8,"sub-122-Pl_3",0.871732881371695,0.0577538935984321,"3","Leading"
"553","122","male","B","10",73,10,94,8,"sub-122-Pl_4",0.9175118803288,0.0249426526031779,"4","Leading"
"554","122","male","B","10",73,10,94,8,"sub-122-Pl_5",0.91739040320671,0.017001760432071,"5","Leading"
"555","122","male","B","10",73,10,94,8,"sub-122-Pl_6",0.785833083653295,0.0652777181199533,"6","Leading"
"556","122","male","B","10",73,10,94,8,"sub-122-Pl_7",0.912000333336301,0.0305580491923823,"7","Leading"
"557","122","male","B","10",73,10,94,8,"sub-122-Pl_8",0.879136071615681,0.0244773519725381,"8","Leading"
"558","122","male","B","10",73,10,94,8,"sub-122-Pl_9",0.810057643011418,0.0342646001012851,"9","Leading"
"559","122","male","B","10",73,10,94,8,"sub-122-Pl_10",0.746708966715565,0.0424140045516613,"10","Leading"
